region_name,country_name,reporting_year,headcount,poverty_gap,poverty_severity,mean,median,gini,decile1,decile10
Latin America & Caribbean,Dominican Republic,2019,0.279295269588,0.083046767671,0.036090792662,20.565385736387,14.737652853953,0.419172389888,0.023198233173,0.331007467381
Latin America & Caribbean,Dominican Republic,2020,0.318985355368,0.099131794408,0.045056183149,18.143205929445,13.429368620027,0.396286735757,0.023692615714,0.304316272812
Latin America & Caribbean,Dominican Republic,2021,0.319905775567,0.097007437418,0.042657678372,17.536339757991,13.194277804445,0.38529355361,0.025642433113,0.302385493287
Latin America & Caribbean,Dominican Republic,2022,0.294815822421,0.088806788972,0.038545694057,17.94771684271,14.155898175396,0.369794017564,0.026096855396,0.282922514394
Latin America & Caribbean,Dominican Republic,2023,0.248174772905,0.076403981582,0.034808344396,20.260989570861,15.673123565261,0.383975654652,0.023368441502,0.291383368784
Middle East & North Africa,Algeria,2011,0.581750000001,0.176859368639,0.072571763346,10.453507869986,9.114275686248,0.276157308158,0.04046021337,0.22862357935
Latin America & Caribbean,Ecuador,2000,0.819349854396,0.496016868824,0.34782445928,7.746689370906,4.288537586968,0.56304551233,0.00984397317,0.458900349637
Latin America & Caribbean,Ecuador,2003,0.662763174804,0.345872961975,0.222908958718,11.520984412894,6.752331710884,0.535150401296,0.010500305548,0.420147730334
Latin America & Caribbean,Ecuador,2004,0.669778176691,0.353671884842,0.229143996044,11.318341207256,6.614198292476,0.538917828754,0.010012327285,0.424212027676
Latin America & Caribbean,Ecuador,2005,0.593695157301,0.295844271579,0.185704151026,13.429076729947,7.975297735702,0.530507723975,0.010597937146,0.411386036931
Latin America & Caribbean,Ecuador,2006,0.556347660869,0.256095227906,0.151884953517,14.778936849265,8.87097150668,0.522475440411,0.012514337065,0.411170930672
Latin America & Caribbean,Ecuador,2007,0.546092833822,0.251383130675,0.149982930966,15.575420231612,9.030078588904,0.533553084771,0.011308458568,0.42020005304
Latin America & Caribbean,Ecuador,2008,0.523734340851,0.237253458596,0.14050179057,14.886816162028,9.45978764155,0.497881299834,0.012580979046,0.381099550147
Latin America & Caribbean,Ecuador,2009,0.535401793499,0.236294915795,0.137045505471,14.344591860157,9.299942601999,0.484989286082,0.013741926163,0.371088923357
Latin America & Caribbean,Ecuador,2010,0.489022019925,0.208623606081,0.117880770884,15.875974515311,10.23127274392,0.488000833146,0.014260724374,0.375356371206
Latin America & Caribbean,Ecuador,2011,0.441365338999,0.182380045402,0.101361024012,16.399220528414,11.273610780108,0.458716348391,0.014917040288,0.341120740794
Latin America & Caribbean,Ecuador,2012,0.405598131449,0.16773352161,0.093440332091,17.471820978968,12.184833893465,0.461095416109,0.014679683932,0.346124970248
Latin America & Caribbean,Ecuador,2013,0.409399685251,0.1601140107,0.084586557654,18.080977540762,12.101660437103,0.468624986595,0.016237351329,0.356799310759
Latin America & Caribbean,Ecuador,2014,0.377152999899,0.141871957246,0.07378688877,18.284509553984,12.72884496478,0.449926803371,0.017359553507,0.343972003925
Latin America & Caribbean,Ecuador,2015,0.384974306769,0.148757841503,0.079815431583,18.413557209223,12.607247931578,0.459510074843,0.015700092318,0.349014502078
Latin America & Caribbean,Ecuador,2016,0.38161135631,0.146482824701,0.078808458458,18.033821387365,12.675896583997,0.450164548162,0.015952593518,0.342664472481
Latin America & Caribbean,Ecuador,2017,0.364385113938,0.139577762455,0.07387833548,18.548956365189,13.206618621081,0.446701179545,0.016457117382,0.338030917151
Latin America & Caribbean,Ecuador,2018,0.373721070976,0.145331549632,0.077858465875,18.505920064494,12.928903716847,0.454380289964,0.016026953826,0.344143151689
Latin America & Caribbean,Ecuador,2019,0.386244647848,0.152796483673,0.082076376545,18.177063439416,12.620204353494,0.457100381384,0.015963497468,0.344855633628
Latin America & Caribbean,Ecuador,2020,0.451692749256,0.191953796089,0.110766326676,16.164188249145,10.829576021269,0.473096723329,0.01336504938,0.360392499999
Latin America & Caribbean,Ecuador,2021,0.410536630118,0.163257712314,0.087147603301,17.353485438048,11.937645617826,0.457976210244,0.016019621118,0.347320704399
Latin America & Caribbean,Ecuador,2022,0.38790420517,0.152996047422,0.080869964349,17.967453583126,12.592782566341,0.454651214051,0.016631899453,0.343396831442
Latin America & Caribbean,Ecuador,2023,0.400644654938,0.154224484669,0.082488901288,17.632751770894,12.410573193765,0.445795543605,0.016400593884,0.331782406874
Middle East & North Africa,"Egypt, Arab Rep.",2004,0.823094851311,0.345017101892,0.173556983862,7.773697150315,6.219218885481,0.318475454297,0.038713451563,0.274368752777
Middle East & North Africa,"Egypt, Arab Rep.",2008,0.822261281502,0.337524689392,0.166784937933,7.820071347145,6.327560675297,0.311024360638,0.03922749004,0.269921434769
Middle East & North Africa,"Egypt, Arab Rep.",2010,0.762725764555,0.281426406304,0.128486876452,8.678431053961,7.080883165711,0.30191457698,0.040691733465,0.260742480836
Middle East & North Africa,"Egypt, Arab Rep.",2012,0.747636311681,0.25763946882,0.111786234292,8.86745834611,7.406509642304,0.28292202773,0.04266736165,0.247431285353
Middle East & North Africa,"Egypt, Arab Rep.",2015,0.717741350939,0.243935382583,0.106182274142,9.609542811454,7.696607921433,0.318233581031,0.039209985693,0.277801886136
Middle East & North Africa,"Egypt, Arab Rep.",2017,0.785422957016,0.307488214247,0.148342283415,8.352492951462,6.715298632638,0.315339527694,0.038149886531,0.269154814821
